datetime,t2m,u10m,v10m,sp
2020/06/13 20:48:38,273.52502,7.141434,-3.091405,100793.09
2020/06/13 21:48:38,273.53653,6.841282,-3.0344872,100753.53
2020/06/13 22:48:38,273.5367,6.4236875,-3.227246,100677.29
2020/06/13 23:48:38,273.54196,5.920227,-3.5854492,100619.05
2020/06/14 00:48:38,273.5461,5.333325,-3.9000173,100562.88
2020/06/14 01:48:38,273.58008,4.7556186,-4.056776,100502.766
2020/06/14 02:48:38,273.60397,4.068334,-4.189059,100484.55
2020/06/14 03:48:38,273.49637,3.2432103,-4.32891,100413.86
2020/06/14 04:48:38,273.47513,2.3256943,-5.004725,100366.15
2020/06/14 05:48:38,273.44275,1.656896,-5.0719905,100354.18
2020/06/14 06:48:38,273.30466,1.1917075,-5.452768,100373.76
2020/06/14 07:48:38,273.34805,1.0463352,-5.710788,100372.85
2020/06/14 08:48:38,273.33072,1.059447,-6.037063,100357.89
2020/06/14 09:48:38,273.5686,0.97630745,-6.3512106,100342.375
2020/06/14 10:48:38,273.80478,1.243163,-6.1824117,100337.88
2020/06/14 11:48:38,273.89948,1.7776159,-5.9077015,100307.25
2020/06/14 12:48:38,273.8649,1.9211903,-5.895382,100300.19
2020/06/14 13:48:38,273.87692,1.75448,-6.2800045,100263.97
2020/06/14 14:48:38,273.89502,1.4585823,-6.354698,100262.414
2020/06/14 15:48:38,273.85883,1.2835065,-6.687726,100233.87
2020/06/14 16:48:38,273.87247,1.4283879,-5.9900093,100228.97
2020/06/14 17:48:38,273.77982,1.5627829,-6.0903816,100213.71
2020/06/14 18:48:38,273.3235,2.5260742,-5.95438,100263.83
2020/06/14 19:48:38,273.26608,2.7364957,-5.750929,100247.7
2020/06/14 20:48:38,273.12128,3.0270944,-5.6784406,100257.69
2020/06/14 21:48:38,273.01727,3.2100472,-5.267384,100262.68
2020/06/14 22:48:38,272.92792,3.583317,-4.9104586,100253.414
2020/06/14 23:48:38,272.86093,4.1471562,-4.684114,100256.9
2020/06/15 00:48:38,272.845,4.6304717,-4.5784883,100236.28
2020/06/15 01:48:38,272.88794,5.039366,-4.565486,100216.49
2020/06/15 02:48:38,272.9539,5.328398,-4.3054657,100267.79
2020/06/15 03:48:38,272.96185,5.71554,-4.70583,100260.37
2020/06/15 04:48:38,273.0307,6.0220723,-5.4508266,100244.07
2020/06/15 05:48:38,273.2872,6.019405,-5.465969,100241.55
2020/06/15 06:48:38,272.95035,5.891506,-5.5938916,100292.234
2020/06/15 07:48:38,273.49536,6.133169,-5.369568,100301.836
2020/06/15 08:48:38,273.79877,5.764564,-4.9941664,100326.23
2020/06/15 09:48:38,273.8744,5.366371,-7.252536,100305.94
2020/06/15 10:48:38,273.99286,4.884031,-7.925374,100329.43
2020/06/15 11:48:38,274.0549,4.543712,-8.830348,100375.36
2020/06/15 12:48:38,274.10275,4.493464,-9.004878,100432.234
2020/06/15 13:48:38,274.20847,4.672922,-8.478702,100490.3
2020/06/15 14:48:38,274.31027,4.712946,-9.356938,100538.53
2020/06/15 15:48:38,274.3069,4.6364417,-8.8623,100564.445
2020/06/15 16:48:38,274.36536,4.621677,-8.50732,100614.88
2020/06/15 17:48:38,274.34064,4.72651,-8.092754,100687.5
2020/06/15 18:48:38,274.08054,5.6812067,-8.130021,100810.68
2020/06/15 19:48:38,274.07416,6.028526,-8.194703,100831.664
2020/06/15 20:48:38,273.96906,6.3404026,-8.0014515,100866.59
2020/06/15 21:48:38,273.9666,6.638502,-7.9229054,100886.016
2020/06/15 22:48:38,273.93536,6.8362074,-7.9920635,100888.65
2020/06/15 23:48:38,273.88232,6.9802103,-8.138523,100899.66
2020/06/16 00:48:38,273.78748,7.00246,-8.266489,100901.81
2020/06/16 01:48:38,273.8216,7.0191226,-8.3848505,100916.23
2020/06/16 02:48:38,273.7609,6.803409,-8.492,100946.38
2020/06/16 03:48:38,273.75143,6.2811947,-8.663977,100969.02
2020/06/16 04:48:38,273.78436,5.6694465,-8.69325,100990.72
2020/06/16 05:48:38,273.8374,5.1526084,-8.483466,101017.72
2020/06/16 06:48:38,273.7266,4.372567,-8.718315,101099.22
2020/06/16 07:48:38,273.79242,4.2414174,-7.623049,101170.39
2020/06/16 08:48:38,273.86697,4.0357523,-7.2718954,101202.48
2020/06/16 09:48:38,273.91507,3.8700926,-6.8834963,101244.07
2020/06/16 10:48:38,274.09845,3.823813,-6.8673863,101265.01
2020/06/16 11:48:38,274.1739,3.6827245,-6.6123967,101304.73
2020/06/16 12:48:38,274.24026,3.542946,-6.48533,101339.82
2020/06/16 13:48:38,274.30295,3.4005177,-5.9753413,101355.336
2020/06/16 14:48:38,274.21628,3.3135238,-4.7366004,101405.17
2020/06/16 15:48:38,274.1927,3.5186753,-4.143878,101408.6
2020/06/16 16:48:38,274.22485,3.839487,-3.798792,101456.86
2020/06/16 17:48:38,274.0684,4.076867,-3.3886638,101453.984
2020/06/16 18:48:38,273.8394,3.475466,-3.3297956,101503.59
2020/06/16 19:48:38,273.79736,3.6420517,-3.0074222,101507.625
2020/06/16 20:48:38,273.7871,3.8891492,-2.7305846,101518.5
2020/06/16 21:48:38,273.71204,4.1050253,-2.4900055,101525.51
2020/06/16 22:48:38,273.75092,4.4217095,-2.161417,101527.43
2020/06/16 23:48:38,273.78796,4.79818,-1.8698181,101528.62
2020/06/17 00:48:38,273.78763,5.0893836,-1.7045681,101505.56
2020/06/17 01:48:38,273.7375,5.290939,-1.5610831,101483.39
2020/06/17 02:48:38,273.83817,5.468583,-1.5929563,101477.45
2020/06/17 03:48:38,273.82977,5.658751,-1.7313225,101435.36
2020/06/17 04:48:38,273.78195,5.7210827,-2.0423892,101397.65
2020/06/17 05:48:38,273.856,5.731904,-2.0177367,101369.87
2020/06/17 06:48:38,273.95062,6.738757,-1.3136086,101305.39
2020/06/17 07:48:38,274.03278,6.7771587,-1.8395389,101290.4
2020/06/17 08:48:38,273.94788,6.3971205,-1.9248301,101257.43
2020/06/17 09:48:38,273.99344,6.13945,-2.184647,101230.68
2020/06/17 10:48:38,274.06485,6.067185,-2.5546072,101217.57
2020/06/17 11:48:38,274.12854,5.803308,-2.3586214,101184.04
2020/06/17 12:48:38,274.19937,5.811556,-2.0728998,101160.95
2020/06/17 13:48:38,274.2267,5.835817,-2.0255072,101119.4
2020/06/17 14:48:38,274.26175,5.6876664,-2.0821218,101123.76
2020/06/17 15:48:38,274.23016,5.4652386,-2.1386652,101078.17
2020/06/17 16:48:38,274.11148,5.201267,-2.0916152,101031.08
2020/06/17 17:48:38,274.0682,4.977199,-2.0163221,100990.02
2020/06/17 18:48:38,273.79105,4.506457,-2.095221,100890.336
2020/06/17 19:48:38,273.7768,4.1865315,-2.4403918,100877.016
2020/06/17 20:48:38,273.724,3.902426,-2.5042784,100850.05
2020/06/17 21:48:38,273.67017,3.8064537,-2.3721926,100841.6
2020/06/17 22:48:38,273.61945,3.7794468,-2.4094176,100791.45
2020/06/17 23:48:38,273.61774,3.764988,-2.5469844,100796.9
2020/06/18 00:48:38,273.59784,3.7482634,-2.891984,100768.55
2020/06/18 01:48:38,273.66013,3.698952,-3.341523,100748.945
2020/06/18 02:48:38,273.70642,3.5277827,-3.7688584,100748.21
2020/06/18 03:48:38,273.7231,3.4113073,-4.0117974,100730.516
2020/06/18 04:48:38,273.79254,3.2665577,-4.214742,100724.27
2020/06/18 05:48:38,273.916,3.1044483,-4.363587,100698.98
2020/06/18 06:48:38,274.1546,2.4942465,-5.142861,100677.29
2020/06/18 07:48:38,274.25308,2.0077121,-5.1219735,100705.84
2020/06/18 08:48:38,274.2571,1.9299501,-4.533682,100727.49
2020/06/18 09:48:38,274.3465,2.2024176,-3.9611976,100761.99
2020/06/18 10:48:38,274.4413,2.7557683,-3.3606079,100790.445
2020/06/18 11:48:38,274.4351,3.4324276,-3.0630724,100822.875
2020/06/18 12:48:38,274.43787,3.9752474,-2.9794328,100845.5
2020/06/18 13:48:38,274.34634,4.3096733,-3.0632064,100847.07
2020/06/18 14:48:38,274.3145,4.3452816,-2.8558517,100890.88
2020/06/18 15:48:38,274.24194,4.444563,-2.7935858,100893.06
2020/06/18 16:48:38,274.14053,4.475619,-2.6426148,100917.9
2020/06/18 17:48:38,274.08304,4.3301115,-2.3239257,100939.4
2020/06/18 18:48:38,274.19363,4.4228644,-1.0776508,100977.14
2020/06/18 19:48:38,274.10147,4.568716,-0.76537156,100978.55
2020/06/18 20:48:38,274.0093,4.5131063,-0.5536555,101022.695
2020/06/18 21:48:38,273.92206,4.214125,-0.28984427,101031.3
2020/06/18 22:48:38,273.87854,3.8137765,0.25473577,101025.28
2020/06/18 23:48:38,273.96518,3.5937953,0.95650065,101042.016
2020/06/19 00:48:38,273.98843,3.5031018,1.6583391,101027.56
2020/06/19 01:48:38,274.03275,3.773972,2.3248012,101040.16
2020/06/19 02:48:38,273.9652,4.369578,2.6887927,101043.695
2020/06/19 03:48:38,273.8589,5.160345,2.7919817,101013.55
2020/06/19 04:48:38,273.68484,5.8782215,2.7486088,100996.97
2020/06/19 05:48:38,273.60324,6.244747,2.7444422,100994.055
2020/06/19 06:48:38,273.39487,5.692506,3.5914097,101012.86
2020/06/19 07:48:38,273.31183,5.473681,4.525406,101008.055
2020/06/19 08:48:38,273.1888,5.4714565,5.3459096,101017.22
2020/06/19 09:48:38,273.07306,5.465567,5.953661,101015.91
2020/06/19 10:48:38,273.05035,5.2914057,6.334333,101014.414
2020/06/19 11:48:38,273.1522,4.943193,6.5056734,101002.69
2020/06/19 12:48:38,273.23404,4.5873046,6.4515204,100965.88
2020/06/19 13:48:38,273.32672,4.418821,6.3091717,100941.06
2020/06/19 14:48:38,273.34976,4.353151,5.978187,100914.84
2020/06/19 15:48:38,273.34988,3.9563358,5.449071,100862.84
2020/06/19 16:48:38,273.3472,3.5322814,5.107797,100824.82
2020/06/19 17:48:38,273.2603,3.2366705,4.8680563,100771.03
2020/06/19 18:48:38,273.3605,2.8834462,4.6992917,100780.33
2020/06/19 19:48:38,273.20242,2.4159372,4.404394,100766.11
2020/06/19 20:48:38,273.09094,2.1309524,4.3708262,100757.6
2020/06/19 21:48:38,272.98407,2.0148277,4.21834,100733.27
2020/06/19 22:48:38,273.0656,2.232014,3.9280543,100731.23
2020/06/19 23:48:38,273.14487,2.3708272,3.2562592,100724.1
2020/06/20 00:48:38,273.19562,2.306841,2.4843998,100711.21
2020/06/20 01:48:38,273.23798,1.9994572,1.7532345,100682.164
2020/06/20 02:48:38,273.2994,1.370468,1.4255347,100716.48
2020/06/20 03:48:38,273.3777,1.0957286,1.5333004,100696.71
2020/06/20 04:48:38,273.4463,1.2183833,1.5817703,100704.53
2020/06/20 05:48:38,273.55014,1.3349266,1.2961608,100702.93
2020/06/20 06:48:38,273.16006,2.247466,2.077985,100776.85
2020/06/20 07:48:38,273.23087,2.2917295,1.7092229,100793.914
2020/06/20 08:48:38,273.2726,2.3016486,1.358705,100840.24
2020/06/20 09:48:38,273.33475,2.2127678,1.1087834,100884.58
2020/06/20 10:48:38,273.43094,2.1322486,0.89195615,100915.93
2020/06/20 11:48:38,273.51013,1.970864,0.47070125,100962.52
2020/06/20 12:48:38,273.57507,1.87481,0.12809741,100992.68
2020/06/20 13:48:38,273.58136,1.7575387,-0.09132483,101030.2
2020/06/20 14:48:38,273.5608,1.6668466,-0.42571965,101075.33
2020/06/20 15:48:38,273.4872,1.4893774,-0.823537,101103.984
2020/06/20 16:48:38,273.45422,1.2524495,-1.1922587,101140.99
2020/06/20 17:48:38,273.41757,0.9337062,-1.4085989,101162.82
2020/06/20 18:48:38,273.13635,0.82901114,-0.73600125,101255.58
2020/06/20 19:48:38,273.04092,0.99864936,-0.7896627,101281.47
2020/06/20 20:48:38,273.03302,1.1213884,-0.9965481,101358.01
2020/06/20 21:48:38,273.03665,1.2256329,-1.084482,101376.5
2020/06/20 22:48:38,273.0869,1.2903805,-1.1007171,101417.96
2020/06/20 23:48:38,273.10345,1.2671225,-1.2796617,101462.695
2020/06/21 00:48:38,273.12332,1.1096584,-1.3700687,101496.24
2020/06/21 01:48:38,273.12805,0.8930886,-1.0874581,101515.92
2020/06/21 02:48:38,273.25095,0.93553656,-0.4372929,101539.78
2020/06/21 03:48:38,273.33945,1.3150159,0.1469782,101545.0
2020/06/21 04:48:38,273.40768,1.4355804,0.01747294,101550.02
2020/06/21 05:48:38,273.4821,1.3801368,-0.042899683,101574.73
2020/06/21 06:48:38,274.23517,3.0409172,0.41377085,101593.4
2020/06/21 07:48:38,274.39227,3.4189146,0.6340569,101639.125
2020/06/21 08:48:38,274.2877,3.2320895,0.35575995,101659.234
2020/06/21 09:48:38,274.35614,3.3764899,0.24383505,101661.18
2020/06/21 10:48:38,274.31647,3.2536325,0.27021456,101663.78
2020/06/21 11:48:38,274.3652,2.8072119,0.544034,101695.914
2020/06/21 12:48:38,274.36545,2.3709428,1.1554683,101700.766
2020/06/21 13:48:38,274.2455,2.3139024,1.9901584,101720.586
2020/06/21 14:48:38,274.1246,2.3655822,2.8029058,101737.37
2020/06/21 15:48:38,273.97556,2.2058258,3.1548622,101725.56
2020/06/21 16:48:38,273.8784,2.0264602,3.4266815,101723.98
2020/06/21 17:48:38,273.70822,2.056266,3.608042,101738.77
2020/06/21 18:48:38,273.7993,3.204611,3.2023103,101720.2
2020/06/21 19:48:38,273.50662,3.2069633,3.6442752,101733.67
2020/06/21 20:48:38,273.34076,3.193832,4.0406938,101725.375
2020/06/21 21:48:38,273.20673,3.0069547,4.36597,101737.96
2020/06/21 22:48:38,273.0619,2.6002045,4.597882,101736.17
2020/06/21 23:48:38,272.95898,2.5166867,4.8932486,101758.4
2020/06/22 00:48:38,272.87564,2.7049737,5.01103,101744.414
2020/06/22 01:48:38,272.76532,2.6726155,4.998179,101752.266
2020/06/22 02:48:38,272.64987,2.390726,4.937333,101754.734
2020/06/22 03:48:38,272.6313,1.796073,5.091,101728.836
2020/06/22 04:48:38,272.68564,1.2550138,5.345182,101718.22
2020/06/22 05:48:38,272.82526,0.6578648,5.587156,101693.17
2020/06/22 06:48:38,272.9737,0.80482024,5.437928,101720.69
2020/06/22 07:48:38,273.03476,1.1517539,5.7812285,101731.06
2020/06/22 08:48:38,273.02902,1.5806319,5.753909,101755.5
2020/06/22 09:48:38,273.104,1.646495,5.5125422,101766.57
2020/06/22 10:48:38,273.2615,1.4363308,5.470489,101751.56
2020/06/22 11:48:38,273.40268,1.2082133,5.503792,101769.19
2020/06/22 12:48:38,273.44128,1.0302964,5.4435406,101765.734
2020/06/22 13:48:38,273.44012,0.9323275,5.6596413,101740.164
2020/06/22 14:48:38,273.49008,1.2395563,6.103359,101779.875
2020/06/22 15:48:38,273.4442,1.2973181,6.0431013,101756.22
2020/06/22 16:48:38,273.48798,1.2360613,5.9482875,101744.83
2020/06/22 17:48:38,273.57144,1.1272041,6.1602273,101721.375
2020/06/22 18:48:38,273.6083,1.1047089,5.9854765,101756.375
2020/06/22 19:48:38,273.659,0.8785335,6.0831194,101775.875
2020/06/22 20:48:38,273.68658,0.3401356,5.691939,101741.92
2020/06/22 21:48:38,273.80493,-0.15855923,5.7079554,101747.47
2020/06/22 22:48:38,273.8328,-0.2959489,5.8113103,101722.38
2020/06/22 23:48:38,273.93976,-0.18050541,6.019113,101716.34
2020/06/23 00:48:38,273.98074,0.58131343,6.220393,101730.24
2020/06/23 01:48:38,274.08127,1.130046,6.1715584,101744.95
2020/06/23 02:48:38,274.13806,0.49062347,6.0895553,101750.695
2020/06/23 03:48:38,274.14996,0.37796053,6.2900524,101731.89
2020/06/23 04:48:38,274.11273,1.0078537,6.8008842,101755.83
2020/06/23 05:48:38,273.9743,1.7520468,7.2577243,101765.414
2020/06/23 06:48:38,273.59128,2.0549922,6.8379993,101797.195
2020/06/23 07:48:38,273.49844,2.4349904,6.9771466,101822.516
2020/06/23 08:48:38,273.47812,2.71183,6.9062333,101826.76
2020/06/23 09:48:38,273.55243,2.447107,6.7418838,101850.32
2020/06/23 10:48:38,273.728,2.1284256,7.004028,101855.59
2020/06/23 11:48:38,273.88538,2.3284836,7.203116,101890.83
2020/06/23 12:48:38,273.97372,2.6252072,7.3501654,101903.23
2020/06/23 13:48:38,274.1464,2.8083205,7.3062773,101904.41
2020/06/23 14:48:38,274.36124,2.5932317,7.065392,101915.69
2020/06/23 15:48:38,274.49307,1.3665003,6.4711757,101880.875
2020/06/23 16:48:38,274.4846,0.68184114,6.6526423,101859.17
2020/06/23 17:48:38,274.5173,0.40962124,6.8861437,101847.59
2020/06/23 18:48:38,274.72644,0.7085876,6.7954645,101848.34
2020/06/23 19:48:38,274.7436,0.6740596,6.8607426,101827.68
2020/06/23 20:48:38,274.70325,0.8867424,7.064736,101822.58
2020/06/23 21:48:38,274.67746,1.20885,7.129555,101831.086
2020/06/23 22:48:38,274.57993,1.2044616,6.971863,101798.266
2020/06/23 23:48:38,274.5896,1.0850089,6.7364826,101792.58
2020/06/24 00:48:38,274.58344,0.8128066,6.534525,101778.445
2020/06/24 01:48:38,274.6303,0.68056405,6.521155,101762.836
2020/06/24 02:48:38,274.60498,1.0281893,6.5817633,101762.41
2020/06/24 03:48:38,274.60373,1.4780128,6.341449,101724.766
2020/06/24 04:48:38,274.60272,1.6937857,5.9674196,101686.61
2020/06/24 05:48:38,274.65497,1.8707583,5.7158523,101660.06
2020/06/24 06:48:38,275.07236,1.7495111,6.2717204,101662.11
2020/06/24 07:48:38,275.1392,2.0047743,6.1555524,101660.41
2020/06/24 08:48:38,275.20703,2.1104224,6.1220493,101655.6
2020/06/24 09:48:38,275.1173,2.138235,5.852524,101641.01
2020/06/24 10:48:38,275.14267,1.903716,5.5597553,101637.39
2020/06/24 11:48:38,275.0993,1.6765174,5.3938847,101631.24
2020/06/24 12:48:38,274.9802,1.5368718,5.3590717,101624.16
2020/06/24 13:48:38,274.9601,1.6452646,5.3271985,101610.02
2020/06/24 14:48:38,274.9285,1.8090186,5.343969,101604.51
2020/06/24 15:48:38,274.86166,1.9755417,5.2948847,101560.02
2020/06/24 16:48:38,274.82898,2.0013204,5.2117286,101529.516
2020/06/24 17:48:38,274.7604,1.9052083,5.138008,101512.125
2020/06/24 18:48:38,274.82822,1.8040307,5.293366,101483.25
2020/06/24 19:48:38,274.72647,1.6951087,5.0391884,101486.24
2020/06/24 20:48:38,274.64233,1.568402,5.006027,101475.25
2020/06/24 21:48:38,274.54666,1.4065188,5.077483,101468.195
2020/06/24 22:48:38,274.44232,1.2307483,5.158155,101413.65
2020/06/24 23:48:38,274.353,1.232649,5.238417,101406.07
2020/06/25 00:48:38,274.25983,1.4070926,5.1406035,101367.27
2020/06/25 01:48:38,274.198,1.6286777,4.8431396,101341.016
2020/06/25 02:48:38,274.11395,1.6274356,4.317768,101315.2
2020/06/25 03:48:38,274.0603,1.4258555,3.8692913,101294.61
2020/06/25 04:48:38,274.07828,1.2083751,3.6104145,101266.336
2020/06/25 05:48:38,274.1084,1.1488962,3.5051374,101236.836
2020/06/25 06:48:38,274.4592,1.5087472,3.5260673,101191.1
2020/06/25 07:48:38,274.3745,1.7105564,3.6303065,101183.57
2020/06/25 08:48:38,274.4721,1.9082283,3.5570133,101180.95
2020/06/25 09:48:38,274.56952,1.7825547,3.389561,101160.59
2020/06/25 10:48:38,274.70255,1.7293772,3.3414648,101133.445
2020/06/25 11:48:38,274.70807,1.9933426,3.2174666,101145.43
2020/06/25 12:48:38,274.81555,2.2804248,2.9857748,101107.9
2020/06/25 13:48:38,274.80444,2.442847,2.7123818,101090.83
2020/06/25 14:48:38,274.68375,2.6826978,2.6280699,101089.69
2020/06/25 15:48:38,274.61356,3.0832024,2.2765646,101053.41
2020/06/25 16:48:38,274.47543,3.227306,1.799359,101023.47
2020/06/25 17:48:38,274.41605,3.1267169,1.3049297,101005.25
2020/06/25 18:48:38,274.1821,3.269795,1.3758243,100966.695
2020/06/25 19:48:38,274.1427,3.4155693,1.2235692,100976.04
2020/06/25 20:48:38,274.137,3.7605875,0.9955168,100975.71
2020/06/25 21:48:38,274.08224,4.1165147,0.7881825,100980.72
2020/06/25 22:48:38,274.01974,4.400505,0.6850155,100985.89
2020/06/25 23:48:38,273.92914,4.594561,0.59616834,100976.9
2020/06/26 00:48:38,273.87674,4.6905317,0.33378318,100969.46
2020/06/26 01:48:38,273.75497,4.6066494,-0.112573996,100972.85
2020/06/26 02:48:38,273.74896,4.4736505,-0.25777474,101017.695
2020/06/26 03:48:38,273.7075,4.379147,-0.18583077,100982.68
2020/06/26 04:48:38,273.6796,4.371425,-0.2834234,100991.95
2020/06/26 05:48:38,273.78256,4.329162,-0.66470456,101006.56
2020/06/26 06:48:38,273.84717,4.4299955,-0.1138189,101058.664
2020/06/26 07:48:38,273.9161,4.243086,-0.54683965,101077.6
2020/06/26 08:48:38,273.9053,3.8191142,-1.1877289,101112.67
2020/06/26 09:48:38,273.96548,3.2811403,-2.1107564,101143.39
2020/06/26 10:48:38,274.06055,2.4764457,-3.1700041,101183.02
2020/06/26 11:48:38,274.11176,1.9337927,-3.7889524,101204.61
2020/06/26 12:48:38,274.14578,1.8293993,-4.215792,101233.586
2020/06/26 13:48:38,274.2401,2.132493,-4.4206686,101271.59
2020/06/26 14:48:38,274.27448,2.6692903,-4.257407,101311.94
2020/06/26 15:48:38,274.24472,2.7941542,-4.1926885,101339.16
2020/06/26 16:48:38,274.24924,3.1594877,-4.352216,101378.66
2020/06/26 17:48:38,274.02982,3.1413825,-4.4937515,101392.53
2020/06/26 18:48:38,273.741,3.022368,-5.017649,101420.85
2020/06/26 19:48:38,273.7636,2.8480935,-5.351646,101441.484
2020/06/26 20:48:38,273.7545,2.7172132,-5.4847207,101491.375
2020/06/26 21:48:38,273.74182,2.8082464,-5.4531527,101538.7
2020/06/26 22:48:38,273.70758,3.0695913,-5.41808,101577.45
2020/06/26 23:48:38,273.70322,3.2571328,-5.5353293,101604.94
2020/06/27 00:48:38,273.6802,3.2742023,-5.7162023,101633.89
2020/06/27 01:48:38,273.73676,3.2404873,-5.8072734,101662.13
2020/06/27 02:48:38,273.7687,3.1916642,-5.8090854,101697.984
2020/06/27 03:48:38,273.76346,3.1463988,-5.889337,101708.055
2020/06/27 04:48:38,273.7421,2.981183,-5.9427176,101706.76
2020/06/27 05:48:38,273.87387,2.8581219,-6.0463505,101738.36
2020/06/27 06:48:38,273.95502,2.0551257,-5.732737,101815.164
2020/06/27 07:48:38,274.01465,2.0802577,-5.707459,101862.99
2020/06/27 08:48:38,274.12445,2.0086422,-5.7346478,101880.08
2020/06/27 09:48:38,274.1704,1.8105661,-5.579097,101927.68
2020/06/27 10:48:38,274.2009,1.6871593,-5.303821,101939.836
2020/06/27 11:48:38,274.25485,1.6671059,-5.0205317,101999.945
2020/06/27 12:48:38,274.3093,1.70247,-4.684844,102023.08
2020/06/27 13:48:38,274.24283,1.9349504,-4.3845935,102035.664
2020/06/27 14:48:38,274.27985,2.097167,-4.3100286,102049.52
2020/06/27 15:48:38,274.20984,2.177114,-4.3971024,102069.875
2020/06/27 16:48:38,274.09735,2.119595,-4.5898724,102073.91
2020/06/27 17:48:38,274.0374,1.9184127,-4.8043513,102086.97
2020/06/27 18:48:38,273.96765,1.3656144,-4.585518,102145.734
2020/06/27 19:48:38,273.89822,1.2848705,-4.5342145,102167.73
2020/06/27 20:48:38,273.83752,1.1938409,-4.7054167,102179.32
2020/06/27 21:48:38,273.82248,1.1307153,-4.961479,102224.41
2020/06/27 22:48:38,273.74417,1.1097752,-5.1662126,102214.53
2020/06/27 23:48:38,273.72736,1.1408001,-5.192314,102236.055
2020/06/28 00:48:38,273.64297,1.2493935,-5.1872587,102235.77
2020/06/28 01:48:38,273.60727,1.1977674,-5.3135757,102248.77
2020/06/28 02:48:38,273.59286,0.87837034,-5.493943,102253.84
2020/06/28 03:48:38,273.61276,0.45978743,-5.7531214,102254.14
2020/06/28 04:48:38,273.5994,-0.07276235,-5.9354177,102266.81
2020/06/28 05:48:38,273.62027,-0.460596,-6.165224,102296.83
2020/06/28 06:48:38,273.7634,0.22108425,-7.058178,102320.664
2020/06/28 07:48:38,273.82745,0.38692203,-7.199751,102363.98
2020/06/28 08:48:38,273.8208,0.54174834,-7.1309557,102374.2
2020/06/28 09:48:38,273.8188,0.61537844,-7.0923204,102393.84
2020/06/28 10:48:38,273.9434,0.7130693,-6.9130707,102414.88
2020/06/28 11:48:38,274.06223,1.0882672,-6.108319,102420.42
2020/06/28 12:48:38,274.12744,1.2220187,-6.364684,102428.87
2020/06/28 13:48:38,274.10248,1.5247401,-6.0123444,102421.87
2020/06/28 14:48:38,274.03824,1.7259581,-5.9122777,102446.875
2020/06/28 15:48:38,273.9243,1.7918161,-5.605187,102439.67
2020/06/28 16:48:38,273.93884,1.8040591,-5.4389157,102435.52
2020/06/28 17:48:38,273.8574,1.6543435,-5.2537413,102435.68
2020/06/28 18:48:38,273.92438,1.608995,-4.727208,102454.96
2020/06/28 19:48:38,273.8301,1.4697689,-4.472094,102449.33
2020/06/28 20:48:38,273.7064,1.3091389,-4.2362757,102445.79
2020/06/28 21:48:38,273.65567,1.2010127,-4.0725765,102449.06
2020/06/28 22:48:38,273.543,0.99010265,-4.0215926,102461.61
2020/06/28 23:48:38,273.5402,0.7245527,-3.9757373,102461.625
2020/06/29 00:48:38,273.52484,0.50901353,-3.9035866,102467.45
2020/06/29 01:48:38,273.52103,0.25934473,-3.926761,102456.2
2020/06/29 02:48:38,273.52118,-0.031315856,-3.933765,102493.71
2020/06/29 03:48:38,273.60245,-0.3341399,-4.039984,102493.08
2020/06/29 04:48:38,273.69983,-0.6232065,-4.068703,102492.54
2020/06/29 05:48:38,273.84976,-1.3008311,-4.3311734,102492.12
2020/06/29 06:48:38,273.7471,-2.1573215,-3.0419233,102447.15
2020/06/29 07:48:38,273.95856,-1.9458476,-3.0429976,102499.96
2020/06/29 08:48:38,273.98712,-1.7816876,-3.0183554,102491.05
2020/06/29 09:48:38,274.03287,-1.7442291,-2.99946,102497.67
2020/06/29 10:48:38,274.09964,-1.7263474,-3.013878,102493.016
2020/06/29 11:48:38,274.12222,-1.5587813,-2.9676223,102505.08
2020/06/29 12:48:38,274.18152,-1.4051718,-2.9109685,102495.305
2020/06/29 13:48:38,274.1196,-1.080109,-2.8263109,102507.4
2020/06/29 14:48:38,274.1003,-0.7954027,-2.8211856,102509.44
2020/06/29 15:48:38,274.0355,-0.44197497,-2.6454575,102479.73
2020/06/29 16:48:38,273.97568,-0.029271495,-2.649595,102459.15
2020/06/29 17:48:38,273.96948,0.21739766,-2.904753,102438.36
2020/06/29 18:48:38,273.62933,0.1263117,-3.3491826,102401.484
2020/06/29 19:48:38,273.53107,0.07694075,-3.309412,102387.76
2020/06/29 20:48:38,273.4558,-0.16127738,-3.1966822,102343.2
2020/06/29 21:48:38,273.40625,-0.45704997,-3.1075666,102321.47
2020/06/29 22:48:38,273.25378,-0.3303237,-2.7263005,102273.086
2020/06/29 23:48:38,273.1533,-0.045378122,-2.5857034,102245.26
2020/06/30 00:48:38,273.01114,0.46028364,-2.6543934,102211.05
2020/06/30 01:48:38,272.90485,1.016307,-2.7515388,102170.24
2020/06/30 02:48:38,272.8387,1.4393995,-2.824999,102138.02
2020/06/30 03:48:38,272.7691,1.7423453,-2.8413146,102090.83
2020/06/30 04:48:38,272.74536,1.8651854,-2.8444495,102034.805
2020/06/30 05:48:38,272.76462,1.8463151,-2.8945603,101988.68
2020/06/30 06:48:38,272.94165,1.7858218,-2.0625982,101946.31
2020/06/30 07:48:38,273.02817,2.124002,-2.099542,101915.82
2020/06/30 08:48:38,273.15845,2.4630306,-2.4076245,101848.01
2020/06/30 09:48:38,273.2385,2.7673974,-2.8734877,101812.48
2020/06/30 10:48:38,273.25885,2.7216468,-2.9347508,101757.766
